Stemming,negasi
puas belanja shopee banyak koin gratis bebas ongkir juga wah mantep abis poko sukses terus buat shopee poko,"['puas', 'belanja', 'shopee', 'banyak', 'koin', 'gratis', 'bebas', 'ongkir', 'juga', 'wah', 'mantep', 'abis', 'poko', 'sukses', 'terus', 'buat', 'shopee', 'poko']"
apknya bagus banget tapi banyakin dong vocer gratis ongkirnya tapi untuk yang bukan guna shopee pay karna saya tiap mau beli barang ongkirnya lebih besar di banding harga produk sekian terimakasi,"['apknya', 'bagus', 'banget', 'tapi', 'banyakin', 'dong', 'vocer', 'gratis', 'ongkirnya', 'tapi', 'untuk', 'yang', 'tidak_guna', 'shopee', 'pay', 'karna', 'saya', 'tiap', 'mau', 'beli', 'barang', 'ongkirnya', 'lebih', 'besar', 'di', 'banding', 'harga', 'produk', 'sekian', 'terimakasi']"
antara online marketing shopee memang pilih yang tepat dan terpecaya dan puas atas pelayananya,"['antara', 'online', 'marketing', 'shopee', 'memang', 'pilih', 'yang', 'tepat', 'dan', 'terpecaya', 'dan', 'puas', 'atas', 'pelayananya']"
shoope produk nya sangat muas bangeet tempat belanja online percaya nomer di indonesia,"['shoope', 'produk', 'nya', 'sangat', 'muas', 'bangeet', 'tempat', 'belanja', 'online', 'percaya', 'nomer', 'di', 'indonesia']"
banyak point ny aplikasi gampang guna baik untuk jual dan dar belanja,"['banyak', 'point', 'ny', 'aplikasi', 'gampang', 'guna', 'baik', 'untuk', 'jual', 'dan', 'dar', 'belanja']"
kualitas jual lebih bagus di shopee barang yg kirim selallu sesuai dengan foto dan aku pindah beli online di shopee aj,"['kualitas', 'jual', 'lebih', 'bagus', 'di', 'shopee', 'barang', 'yg', 'kirim', 'selallu', 'sesuai', 'dengan', 'foto', 'dan', 'aku', 'pindah', 'beli', 'online', 'di', 'shopee', 'aj']"
layan shope keren banyak promo dan free ongkir moga para resellernya juga tidak kecewa,"['layan', 'shope', 'keren', 'banyak', 'promo', 'dan', 'free', 'ongkir', 'moga', 'para', 'resellernya', 'juga', 'tidak_kecewa']"
proses mudah aman ada ribu seller dg bagai produk sesuai yg kita ingin,"['proses', 'mudah', 'aman', 'ada', 'ribu', 'seller', 'dg', 'bagai', 'produk', 'sesuai', 'yg', 'kita', 'ingin']"
suka kalau blnja psti realpick,"['suka', 'kalau', 'blnja', 'psti', 'realpick']"
dengan guna aplikasi shopee belanja lebih mudah dan senang selain itu hrga nya jg jangkau,"['dengan', 'guna', 'aplikasi', 'shopee', 'belanja', 'lebih', 'mudah', 'dan', 'senang', 'selain', 'itu', 'hrga', 'nya', 'jg', 'jangkau']"
kalo bisa kerja sama dengan lionparcel juga biar kirim lebih cepat buat kami di wilayah ntt,"['kalo', 'bisa', 'kerja', 'sama', 'dengan', 'lionparcel', 'juga', 'biar', 'kirim', 'lebih', 'cepat', 'buat', 'kami', 'di', 'wilayah', 'ntt']"
puas banget belanja shopee bnyk gratis ongkir dr rp ampe minim belanja rp rb aq udh kali kali order via shopee tetep puas trz gomawo shopee,"['puas', 'banget', 'belanja', 'shopee', 'bnyk', 'gratis', 'ongkir', 'dr', 'rp', 'ampe', 'minim', 'belanja', 'rp', 'rb', 'aq', 'udh', 'kali', 'kali', 'order', 'via', 'shopee', 'tetep', 'puas', 'trz', 'gomawo', 'shopee']"
shoope bantu banget pada orang yang butuh barang tapi mager tinggal pencet aja barang nya dateng sendiri bisa cod lagi dan gratis ongkir untuk guna baru pokok nya sipp banget deh,"['shoope', 'bantu', 'banget', 'pada', 'orang', 'yang', 'butuh', 'barang', 'tapi', 'mager', 'tinggal', 'pencet', 'aja', 'barang', 'nya', 'dateng', 'sendiri', 'bisa', 'cod', 'lagi', 'dan', 'gratis', 'ongkir', 'untuk', 'guna', 'baru', 'pokok', 'nya', 'sipp', 'banget', 'deh']"
baru mulai jual sdh banyak yg respon baik harga maupun ongkirnya sipp kualitas barang lebih oke ya,"['baru', 'mulai', 'jual', 'sdh', 'banyak', 'yg', 'respon', 'baik', 'harga', 'maupun', 'ongkirnya', 'sipp', 'kualitas', 'barang', 'lebih', 'oke', 'ya']"
kualitas aplikasi nya lihat di dunia ini yang mau orang yang tidak bisa nga kau dapat hidup di dunia ini yang mau orang orang mna yg di buat oleh karena itu ia juga tidak bisa di hapus semua ajar bahasa indonesia di mata masyarakat indonesia khusus remaja yang milik nilai ekonomis untuk interview with the iron man dan yang paling banyak guna oleh para ahli di bidang didik di indonesia di mata masyarakat indonesia yang di jual dari ribu toko online di indonesia di mata,"['kualitas', 'aplikasi', 'nya', 'lihat', 'di', 'dunia', 'ini', 'yang', 'mau', 'orang', 'yang', 'tidak_bisa', 'nga', 'kau', 'dapat', 'hidup', 'di', 'dunia', 'ini', 'yang', 'mau', 'orang', 'orang', 'mna', 'yg', 'di', 'buat', 'oleh', 'karena', 'itu', 'ia', 'juga', 'tidak_bisa', 'di', 'hapus', 'semua', 'ajar', 'bahasa', 'indonesia', 'di', 'mata', 'masyarakat', 'indonesia', 'khusus', 'remaja', 'yang', 'milik', 'nilai', 'ekonomis', 'untuk', 'interview', 'with', 'the', 'iron', 'man', 'dan', 'yang', 'paling', 'banyak', 'guna', 'oleh', 'para', 'ahli', 'di', 'bidang', 'didik', 'di', 'indonesia', 'di', 'mata', 'masyarakat', 'indonesia', 'yang', 'di', 'jual', 'dari', 'ribu', 'toko', 'online', 'di', 'indonesia', 'di', 'mata']"
shopee mantap tapi belum bisa bantu tambah limit pinjmaman padahal saya sudah usaha,"['shopee', 'mantap', 'tapi', 'belum', 'bisa', 'bantu', 'tambah', 'limit', 'pinjmaman', 'padahal', 'saya', 'sudah', 'usaha']"
alhamdulillah bener bener gak bisa henti syukur saya rejeki dari allah antara lewat shopee shopee sngat bantu skali dlam perokonomian saya alhamdulillah alhamdulillahhirtobbil alamin pokok the bestlah shopee moga slalu sukses dan ayom rakyat kecil sperti saya makasih shopee maksih skali sudah mudah saya dlam perokonomian,"['alhamdulillah', 'bener', 'bener', 'tidak_bisa', 'henti', 'syukur', 'saya', 'rejeki', 'dari', 'allah', 'antara', 'lewat', 'shopee', 'shopee', 'sngat', 'bantu', 'skali', 'dlam', 'perokonomian', 'saya', 'alhamdulillah', 'alhamdulillahhirtobbil', 'alamin', 'pokok', 'the', 'bestlah', 'shopee', 'moga', 'slalu', 'sukses', 'dan', 'ayom', 'rakyat', 'kecil', 'sperti', 'saya', 'makasih', 'shopee', 'maksih', 'skali', 'sudah', 'mudah', 'saya', 'dlam', 'perokonomian']"
alam belanja yang sangat senang selain dapat produk yang kita cari kita juga dapat koin shopee dan juga voucher voucher lain ada gamenya juga lho untuk dapat koin dan voucher wah mantap sekali buru yg belum download instal sekarang apk ini banyak untung yg kita dapat happy shopping,"['alam', 'belanja', 'yang', 'sangat', 'senang', 'selain', 'dapat', 'produk', 'yang', 'kita', 'cari', 'kita', 'juga', 'dapat', 'koin', 'shopee', 'dan', 'juga', 'voucher', 'voucher', 'lain', 'ada', 'gamenya', 'juga', 'lho', 'untuk', 'dapat', 'koin', 'dan', 'voucher', 'wah', 'mantap', 'sekali', 'buru', 'yg', 'belum', 'download', 'instal', 'sekarang', 'apk', 'ini', 'banyak', 'untung', 'yg', 'kita', 'dapat', 'happy', 'shopping']"
terima kasih shopee aplikasi ini sangat bagus bisa gratis ongkir extra dan bayar tempat cod,"['terima', 'kasih', 'shopee', 'aplikasi', 'ini', 'sangat', 'bagus', 'bisa', 'gratis', 'ongkir', 'extra', 'dan', 'bayar', 'tempat', 'cod']"
kenapa shopee candy saya ga bisa buka ya henti di level barangkali as da solusi nya,"['kenapa', 'shopee', 'candy', 'saya', 'ga', 'bisa', 'buka', 'ya', 'henti', 'di', 'level', 'barangkali', 'as', 'da', 'solusi', 'nya']"
sesuai janji pada shoppe layak dpt bintang shoppe cepat tanggap dlm bantu selesai mslh antara buyer  seller good job,"['sesuai', 'janji', 'pada', 'shoppe', 'layak', 'dpt', 'bintang', 'shoppe', 'cepat', 'tanggap', 'dlm', 'bantu', 'selesai', 'mslh', 'antara', 'buyer', '', 'seller', 'good', 'job']"
aplikasi belanja mudah segala sesuatu butuh ada jual pada ramah dan pelayananya cepat,"['aplikasi', 'belanja', 'mudah', 'segala', 'sesuatu', 'butuh', 'ada', 'jual', 'pada', 'ramah', 'dan', 'pelayananya', 'cepat']"
awal dulu prnh kecewa myungkin krn blum tau sela cari toko yg amanah kualitas tp dua kali smp skrg alhamdulillah gk prnh kecewa barang selalu sesuai deskripsi udah tahun lbh langgan shopee,"['awal', 'dulu', 'prnh', 'kecewa', 'myungkin', 'krn', 'blum', 'tau', 'sela', 'cari', 'toko', 'yg', 'amanah', 'kualitas', 'tp', 'dua', 'kali', 'smp', 'skrg', 'alhamdulillah', 'gk', 'prnh', 'kecewa', 'barang', 'selalu', 'sesuai', 'deskripsi', 'udah', 'tahun', 'lbh', 'langgan', 'shopee']"
sangat senang guna aplikasi jual beli ini terimakasih banyak untuk buat aplikasi ini pokok suka sekali,"['sangat', 'senang', 'guna', 'aplikasi', 'jual', 'beli', 'ini', 'terimakasih', 'banyak', 'untuk', 'buat', 'aplikasi', 'ini', 'pokok', 'suka', 'sekali']"
aplikasi isi pada nuntut spaylater sama pinjam online aku saja gak di pakai spaylater dan pinjam,"['aplikasi', 'isi', 'pada', 'nuntut', 'spaylater', 'sama', 'pinjam', 'online', 'aku', 'saja', 'tidak_di', 'pakai', 'spaylater', 'dan', 'pinjam']"
suka blj di shopee krn barang bagus dan harga lebih murah dan garansi lagi jual gak kirim brg pesan otomatis batal dan uang kembalu,"['suka', 'blj', 'di', 'shopee', 'krn', 'barang', 'bagus', 'dan', 'harga', 'lebih', 'murah', 'dan', 'garansi', 'lagi', 'jual', 'tidak_kirim', 'brg', 'pesan', 'otomatis', 'batal', 'dan', 'uang', 'kembalu']"
sy langgan setia shopee tdk pindah lain hati maju terus utk shopee kpn saya bisa dpt doorprize dari shopee ya,"['sy', 'langgan', 'setia', 'shopee', 'tdk', 'pindah', 'lain', 'hati', 'maju', 'terus', 'utk', 'shopee', 'kpn', 'saya', 'bisa', 'dpt', 'doorprize', 'dari', 'shopee', 'ya']"
suka banget sama shoppe bisa mudah belanja bisa pilih harga tiap toko mksh shoppe sering promo ya,"['suka', 'banget', 'sama', 'shoppe', 'bisa', 'mudah', 'belanja', 'bisa', 'pilih', 'harga', 'tiap', 'toko', 'mksh', 'shoppe', 'sering', 'promo', 'ya']"
semua fitur bagus banyakin naik lagi saja cash back nya wahai shopee biar makin sering belanja terima kasih,"['semua', 'fitur', 'bagus', 'banyakin', 'naik', 'lagi', 'saja', 'cash', 'back', 'nya', 'wahai', 'shopee', 'biar', 'makin', 'sering', 'belanja', 'terima', 'kasih']"
sya mau coba shopee food di apk shopee tp knp ga ada ya mohon bantu tks,"['sya', 'mau', 'coba', 'shopee', 'food', 'di', 'apk', 'shopee', 'tp', 'knp', 'ga', 'ada', 'ya', 'mohon', 'bantu', 'tks']"
kenapa sekarang gx da potong ongkir ya untuk luar jawa biasa ada potong ongkir sekarang gx ada,"['kenapa', 'sekarang', 'gx', 'da', 'potong', 'ongkir', 'ya', 'untuk', 'luar', 'jawa', 'biasa', 'ada', 'potong', 'ongkir', 'sekarang', 'gx', 'ada']"
fastrespon sekali alam pernah masalah sama jasa kirim tpi alhamdulillah barang ketemu,"['fastrespon', 'sekali', 'alam', 'pernah', 'masalah', 'sama', 'jasa', 'kirim', 'tpi', 'alhamdulillah', 'barang', 'ketemu']"
koin makin pelit makin buruk saja sempat dapat koin tip game goyang sudah tidak ada game tangkap hri cm main jelek amat skarang cashback susah didpat tapi utk aplikasi ini ok tingkat ajj gamenya ya,"['koin', 'makin', 'pelit', 'makin', 'buruk', 'saja', 'sempat', 'dapat', 'koin', 'tip', 'game', 'goyang', 'sudah', 'tidak_ada', 'game', 'tangkap', 'hri', 'cm', 'main', 'jelek', 'amat', 'skarang', 'cashback', 'susah', 'didpat', 'tapi', 'utk', 'aplikasi', 'ini', 'ok', 'tingkat', 'ajj', 'gamenya', 'ya']"
aplikasi belanja daring yang sangat saing tambah lagi ada payleter makin mantap aja,"['aplikasi', 'belanja', 'daring', 'yang', 'sangat', 'saing', 'tambah', 'lagi', 'ada', 'payleter', 'makin', 'mantap', 'aja']"
muas belanja di shopee dan sekarang ada fitur chekout lgsung gratis ongkir bayar pake shopeepay ya,"['muas', 'belanja', 'di', 'shopee', 'dan', 'sekarang', 'ada', 'fitur', 'chekout', 'lgsung', 'gratis', 'ongkir', 'bayar', 'pake', 'shopeepay', 'ya']"
tolong resto yg kerja sama dengan shoope food taro titik nya lebih jelas soal kendala di lapang soal driver hanya ikutin map shopee,"['tolong', 'resto', 'yg', 'kerja', 'sama', 'dengan', 'shoope', 'food', 'taro', 'titik', 'nya', 'lebih', 'jelas', 'soal', 'kendala', 'di', 'lapang', 'soal', 'driver', 'hanya', 'ikutin', 'map', 'shopee']"
saya sangat suka sekali soal barang barang nya bagus dan kirim nya juga cepat terima kasih shoope,"['saya', 'sangat', 'suka', 'sekali', 'soal', 'barang', 'barang', 'nya', 'bagus', 'dan', 'kirim', 'nya', 'juga', 'cepat', 'terima', 'kasih', 'shoope']"
mantao apk nya ga ngecewain klo belanja di sini dari thn sampe sekarang selalu blanja di sini ajib,"['mantao', 'apk', 'nya', 'ga', 'ngecewain', 'klo', 'belanja', 'di', 'sini', 'dari', 'thn', 'sampe', 'sekarang', 'selalu', 'blanja', 'di', 'sini', 'ajib']"
sangat bagus saya sangat alam di aplikasi ini ayo download jangan ragu untuk mendownload,"['sangat', 'bagus', 'saya', 'sangat', 'alam', 'di', 'aplikasi', 'ini', 'ayo', 'download', 'tidak_ragu', 'untuk', 'mendownload']"
kirim tepat waktu barang no tipu kurir ramah baik pula terimakasih shoppe,"['kirim', 'tepat', 'waktu', 'barang', 'no', 'tipu', 'kurir', 'ramah', 'baik', 'pula', 'terimakasih', 'shoppe']"
sungguh sangat bantu untuk para usaha rumah yg baru rintis bisnis terimakasih shopee,"['sungguh', 'sangat', 'bantu', 'untuk', 'para', 'usaha', 'rumah', 'yg', 'baru', 'rintis', 'bisnis', 'terimakasih', 'shopee']"
terimakasih shopee mantap jiwa banyak cashback dan gratis ongkir nya sukses selalu,"['terimakasih', 'shopee', 'mantap', 'jiwa', 'banyak', 'cashback', 'dan', 'gratis', 'ongkir', 'nya', 'sukses', 'selalu']"
shopiee sangat bantu dalam belanja apalagi masa pandemi ini tingkat terus layan agar lebih muas konsumen sukses buat shopiee,"['shopiee', 'sangat', 'bantu', 'dalam', 'belanja', 'apalagi', 'masa', 'pandemi', 'ini', 'tingkat', 'terus', 'layan', 'agar', 'lebih', 'muas', 'konsumen', 'sukses', 'buat', 'shopiee']"
bagus aplikasi belanja online yang sangat bantu saya dalam belanja online hari hari,"['bagus', 'aplikasi', 'belanja', 'online', 'yang', 'sangat', 'bantu', 'saya', 'dalam', 'belanja', 'online', 'hari', 'hari']"
bagus banget ini aplikasi nya saya suka aplikasi nya rame lagi bisa main games saya kasih bintang lima deh,"['bagus', 'banget', 'ini', 'aplikasi', 'nya', 'saya', 'suka', 'aplikasi', 'nya', 'rame', 'lagi', 'bisa', 'main', 'games', 'saya', 'kasih', 'bintang', 'lima', 'deh']"
aa bagus banget gak sia sia download dan belanja di shoope layan nya bagus aplikasi nya bagus top deh kalau shoppe,"['aa', 'bagus', 'banget', 'tidak_sia', 'sia', 'download', 'dan', 'belanja', 'di', 'shoope', 'layan', 'nya', 'bagus', 'aplikasi', 'nya', 'bagus', 'top', 'deh', 'kalau', 'shoppe']"
aku kasih bintang deh mudah mudah cepet dapet spaylater jadi biar tambah semangat belanja nya,"['aku', 'kasih', 'bintang', 'deh', 'mudah', 'mudah', 'cepet', 'dapet', 'spaylater', 'jadi', 'biar', 'tambah', 'semangat', 'belanja', 'nya']"
belanja di shopee aman dan nyaman dana kita ga bakal raib jk pesan yg kita terima ga sesuai jgn lupa sll baca review nya dl dan klik lepas dana stlh yakin pesan yg kita terima sdh baik aja ga ada masalah jk review bagus jual biasa baik dan kooperatif lama belanja dg shoppe sll rasa nyaman moga yg baik tetap jaga dan yg krg jadi baik ya,"['belanja', 'di', 'shopee', 'aman', 'dan', 'nyaman', 'dana', 'kita', 'ga', 'bakal', 'raib', 'jk', 'pesan', 'yg', 'kita', 'terima', 'ga', 'sesuai', 'jgn', 'lupa', 'sll', 'baca', 'review', 'nya', 'dl', 'dan', 'klik', 'lepas', 'dana', 'stlh', 'yakin', 'pesan', 'yg', 'kita', 'terima', 'sdh', 'baik', 'aja', 'ga', 'ada', 'masalah', 'jk', 'review', 'bagus', 'jual', 'biasa', 'baik', 'dan', 'kooperatif', 'lama', 'belanja', 'dg', 'shoppe', 'sll', 'rasa', 'nyaman', 'moga', 'yg', 'baik', 'tetap', 'jaga', 'dan', 'yg', 'krg', 'jadi', 'baik', 'ya']"
banyak discount voucher promo dan games nya rekomen marketplace,"['banyak', 'discount', 'voucher', 'promo', 'dan', 'games', 'nya', 'rekomen', 'marketplace']"
saya selalu belanja di shopee kualitas barang jamin harga juga saing,"['saya', 'selalu', 'belanja', 'di', 'shopee', 'kualitas', 'barang', 'jamin', 'harga', 'juga', 'saing']"
lebih tingkat lagi fitur di shopee ke semua orang jangan hanya orang yg pilih the best lah,"['lebih', 'tingkat', 'lagi', 'fitur', 'di', 'shopee', 'ke', 'semua', 'orang', 'tidak_hanya', 'orang', 'yg', 'pilih', 'the', 'best', 'lah']"
apl belanja online yg bagus tingkat lagi biar gambar dan barang serta spepikasi barang sesuai,"['apl', 'belanja', 'online', 'yg', 'bagus', 'tingkat', 'lagi', 'biar', 'gambar', 'dan', 'barang', 'serta', 'spepikasi', 'barang', 'sesuai']"
bagus banget apk nya buat belanja dan guna banget yabg jarang keluar rumah aku saranin buat download apk ini maksi,"['bagus', 'banget', 'apk', 'nya', 'buat', 'belanja', 'dan', 'guna', 'banget', 'yabg', 'jarang', 'keluar', 'rumah', 'aku', 'saranin', 'buat', 'download', 'apk', 'ini', 'maksi']"
makin nyaman belanja dishopee respon cepat kirim cepat utama tuk kembali barang lbh mudah banding dengan toko belah pasti kami makin nyaman dan puas dan ken terus dan terus belanja segala butuh di shope shopee is the best,"['makin', 'nyaman', 'belanja', 'dishopee', 'respon', 'cepat', 'kirim', 'cepat', 'utama', 'tuk', 'kembali', 'barang', 'lbh', 'mudah', 'banding', 'dengan', 'toko', 'belah', 'pasti', 'kami', 'makin', 'nyaman', 'dan', 'puas', 'dan', 'ken', 'terus', 'dan', 'terus', 'belanja', 'segala', 'butuh', 'di', 'shope', 'shopee', 'is', 'the', 'best']"
jauh ini puas dengan layan shopee khusus untuk gratis ongkirnya terimakasih shopee,"['jauh', 'ini', 'puas', 'dengan', 'layan', 'shopee', 'khusus', 'untuk', 'gratis', 'ongkirnya', 'terimakasih', 'shopee']"
selalu langgan dengan shopee moga bisa lebih banyak lagi bonus dan voucher diskon nya yah ehhehee,"['selalu', 'langgan', 'dengan', 'shopee', 'moga', 'bisa', 'lebih', 'banyak', 'lagi', 'bonus', 'dan', 'voucher', 'diskon', 'nya', 'yah', 'ehhehee']"
mantap shopee adminya ken di gebugin kali sama gua untung gua orgnya sabar kalo ngga sabar udah gua bakar tuh adminya,"['mantap', 'shopee', 'adminya', 'ken', 'di', 'gebugin', 'kali', 'sama', 'gua', 'untung', 'gua', 'orgnya', 'sabar', 'kalo', 'ngga', 'sabar', 'udah', 'gua', 'bakar', 'tuh', 'adminya']"
terimakasih shoope aplikasi perca se indonesia saya sudah kali mesa di shoope dan saya tidak perna kecewa saya telah mes sprei sepatu batas buku jas sepatu sneakers hias dll saya sangat senang kurir ramah bisa free ongkir dan cod saya sangat senang terimakasih shoope sms shoope mantul sale terimakasih,"['terimakasih', 'shoope', 'aplikasi', 'perca', 'se', 'indonesia', 'saya', 'sudah', 'kali', 'mesa', 'di', 'shoope', 'dan', 'saya', 'tidak_perna', 'kecewa', 'saya', 'telah', 'mes', 'sprei', 'sepatu', 'batas', 'buku', 'jas', 'sepatu', 'sneakers', 'hias', 'dll', 'saya', 'sangat', 'senang', 'kurir', 'ramah', 'bisa', 'free', 'ongkir', 'dan', 'cod', 'saya', 'sangat', 'senang', 'terimakasih', 'shoope', 'sms', 'shoope', 'mantul', 'sale', 'terimakasih']"
shope mantab banget sukak belanja di shopee tapi knapa sampai saat ini aku bom dapet shopeepay later,"['shope', 'mantab', 'banget', 'sukak', 'belanja', 'di', 'shopee', 'tapi', 'knapa', 'sampai', 'saat', 'ini', 'aku', 'bom', 'dapet', 'shopeepay', 'later']"
saya suka shopee krn cepat tanggap nya apabila ada sesuatu yg di batal dan tanggung jawab dan kalau bisa tingkat lagi limit ongkir gratis sampai atau kali hari,"['saya', 'suka', 'shopee', 'krn', 'cepat', 'tanggap', 'nya', 'apabila', 'ada', 'sesuatu', 'yg', 'di', 'batal', 'dan', 'tanggung', 'jawab', 'dan', 'kalau', 'bisa', 'tingkat', 'lagi', 'limit', 'ongkir', 'gratis', 'sampai', 'atau', 'kali', 'hari']"
barang barang yg tidak temu di app online shop belah semua nya ada sini best lah shopee,"['barang', 'barang', 'yg', 'tidak_temu', 'di', 'app', 'online', 'shop', 'belah', 'semua', 'nya', 'ada', 'sini', 'best', 'lah', 'shopee']"
saya suka untuk sistem pembayaranya jadi tahan sekali untuk agar tidak tipu sama jual,"['saya', 'suka', 'untuk', 'sistem', 'pembayaranya', 'jadi', 'tahan', 'sekali', 'untuk', 'agar', 'tidak_tipu', 'sama', 'jual']"
banyak pilih untuk belanja online  banyak gratis ongkir nya tapi lalu shopee pay  spaylatter thaqs shopee,"['banyak', 'pilih', 'untuk', 'belanja', 'online', '', 'banyak', 'gratis', 'ongkir', 'nya', 'tapi', 'lalu', 'shopee', 'pay', '', 'spaylatter', 'thaqs', 'shopee']"
aplikasi jelek jual gk sesuai gambar r r r r r tapi boong aplikasi sangat bantu untuk ber bisnis,"['aplikasi', 'jelek', 'jual', 'gk', 'sesuai', 'gambar', 'r', 'r', 'r', 'r', 'r', 'tapi', 'boong', 'aplikasi', 'sangat', 'bantu', 'untuk', 'ber', 'bisnis']"
aplikasi nya bagus tidak hanya dar belanja namun dapat hasil uang tanpa modal dengan fitur shoope tanam banyak promo tarik juga buru download,"['aplikasi', 'nya', 'bagus', 'tidak_hanya', 'dar', 'belanja', 'namun', 'dapat', 'hasil', 'uang', 'tanpa', 'modal', 'dengan', 'fitur', 'shoope', 'tanam', 'banyak', 'promo', 'tarik', 'juga', 'buru', 'download']"
shopee adalah aplikasi yg cukup muas bagi customernya krn jadi jembatan antara jual dan beli supaya cegah jadi tindak tipu beri diskon dan voucher cukup banyak moga shopee depan lebih sukses dan selalu jadi puas dalam guna terima kasih,"['shopee', 'adalah', 'aplikasi', 'yg', 'cukup', 'muas', 'bagi', 'customernya', 'krn', 'jadi', 'jembatan', 'antara', 'jual', 'dan', 'beli', 'supaya', 'cegah', 'jadi', 'tindak', 'tipu', 'beri', 'diskon', 'dan', 'voucher', 'cukup', 'banyak', 'moga', 'shopee', 'depan', 'lebih', 'sukses', 'dan', 'selalu', 'jadi', 'puas', 'dalam', 'guna', 'terima', 'kasih']"
utk saat ini pakai masih bagus dan normal nggak ada kendala moga makin jaya buat shopee,"['utk', 'saat', 'ini', 'pakai', 'masih', 'bagus', 'dan', 'normal', 'nggak', 'ada', 'kendala', 'moga', 'makin', 'jaya', 'buat', 'shopee']"
shopee  aman dan amanah soal harga jangkau dan bisa saing di pasar mana shopee murah se indonesia raya dan shopee beri diskon besar besar kalian hnya butuh sabar dan ketelitihan dalam pilih tokoh tokoh nya terimaksih bwt shopee telah mudah dan beri harga yang sangat fantastis murah  halal dan aman pokok nya barang saya di rumah serba dari shopee karna murah nya dan kulitas original nya jamin hemat hingga  dari harga pasar biasa,"['shopee', '', 'aman', 'dan', 'amanah', 'soal', 'harga', 'jangkau', 'dan', 'bisa', 'saing', 'di', 'pasar', 'mana', 'shopee', 'murah', 'se', 'indonesia', 'raya', 'dan', 'shopee', 'beri', 'diskon', 'besar', 'besar', 'kalian', 'hnya', 'butuh', 'sabar', 'dan', 'ketelitihan', 'dalam', 'pilih', 'tokoh', 'tokoh', 'nya', 'terimaksih', 'bwt', 'shopee', 'telah', 'mudah', 'dan', 'beri', 'harga', 'yang', 'sangat', 'fantastis', 'murah', '', 'halal', 'dan', 'aman', 'pokok', 'nya', 'barang', 'saya', 'di', 'rumah', 'serba', 'dari', 'shopee', 'karna', 'murah', 'nya', 'dan', 'kulitas', 'original', 'nya', 'jamin', 'hemat', 'hingga', '', 'dari', 'harga', 'pasar', 'biasa']"
aplikasi belanja online yang paling jangkau banyak pilih toko juga banyak gratis ongkir meski tidak cuma sekarang harus beli juga guna shopee pay tapi tetep jadi olshop pertama buat cari apa di masa pandemik begini,"['aplikasi', 'belanja', 'online', 'yang', 'paling', 'jangkau', 'banyak', 'pilih', 'toko', 'juga', 'banyak', 'gratis', 'ongkir', 'meski', 'tidak_cuma', 'sekarang', 'harus', 'beli', 'juga', 'guna', 'shopee', 'pay', 'tapi', 'tetep', 'jadi', 'olshop', 'pertama', 'buat', 'cari', 'apa', 'di', 'masa', 'pandemik', 'begini']"
aku alih karena olshop yg warna ijo habis ada masalah dan di sini banyak gratis ongkir,"['aku', 'alih', 'karena', 'olshop', 'yg', 'warna', 'ijo', 'habis', 'ada', 'masalah', 'dan', 'di', 'sini', 'banyak', 'gratis', 'ongkir']"
alhamdulillah ada shopee bisa belanja nambah rejeki terimakasih shopee vochernya dtambah donk trs klu vocherx ndk bisa dgunakan tolong jgn upload percuma tdk bisa dpakai sekarang cashback juga mulai kurang untuk vocher  cashbacknya udah tak seperti dulu,"['alhamdulillah', 'ada', 'shopee', 'bisa', 'belanja', 'nambah', 'rejeki', 'terimakasih', 'shopee', 'vochernya', 'dtambah', 'donk', 'trs', 'klu', 'vocherx', 'ndk', 'bisa', 'dgunakan', 'tolong', 'jgn', 'upload', 'percuma', 'tdk', 'bisa', 'dpakai', 'sekarang', 'cashback', 'juga', 'mulai', 'kurang', 'untuk', 'vocher', '', 'cashbacknya', 'udah', 'tidak_seperti', 'dulu']"
shopee emang the best lah barang nya murah tapi ongkir nyaatapi the best lah apl nyaa,"['shopee', 'emang', 'the', 'best', 'lah', 'barang', 'nya', 'murah', 'tapi', 'ongkir', 'nyaatapi', 'the', 'best', 'lah', 'apl', 'nyaa']"
puas pake shopee cuma koin ku sering kadaluarsa mau nya kan gak usah pake expired,"['puas', 'pake', 'shopee', 'cuma', 'koin', 'ku', 'sering', 'kadaluarsa', 'mau', 'nya', 'kan', 'tidak_usah', 'pake', 'expired']"
shopee menjadiakan semua jadi mudah dan amanah belanja di shopee bikin tagih karna banjir diskon dan vocer lai,"['shopee', 'menjadiakan', 'semua', 'jadi', 'mudah', 'dan', 'amanah', 'belanja', 'di', 'shopee', 'bikin', 'tagih', 'karna', 'banjir', 'diskon', 'dan', 'vocer', 'lai']"
ok trus skrng sdh ad shoppe pay later jdi bisa buat usaha yg mau kredit di tambah lgi ad pinjam sukses selalu buat shopee moga tambah amanah,"['ok', 'trus', 'skrng', 'sdh', 'ad', 'shoppe', 'pay', 'later', 'jdi', 'bisa', 'buat', 'usaha', 'yg', 'mau', 'kredit', 'di', 'tambah', 'lgi', 'ad', 'pinjam', 'sukses', 'selalu', 'buat', 'shopee', 'moga', 'tambah', 'amanah']"
terima kasih shopee semenjak pakai aplikasi ini buat jual omset tiap bulan naik terus,"['terima', 'kasih', 'shopee', 'semenjak', 'pakai', 'aplikasi', 'ini', 'buat', 'jual', 'omset', 'tiap', 'bulan', 'naik', 'terus']"
